filepath,masks,objects
batch_02_vt/0800.jpg,batch_02_vt_masks/0800.png,"[0, 2, 7, 9]"
batch_02_vt/0801.jpg,batch_02_vt_masks/0801.png,"[0, 2, 3, 9]"
batch_02_vt/0802.jpg,batch_02_vt_masks/0802.png,"[0, 3, 8, 9]"
batch_02_vt/0804.jpg,batch_02_vt_masks/0804.png,"[0, 3, 4, 7, 9]"
batch_02_vt/0806.jpg,batch_02_vt_masks/0806.png,"[0, 2, 3, 7, 9]"
batch_02_vt/0807.jpg,batch_02_vt_masks/0807.png,"[0, 2, 3, 7, 8, 9]"
batch_02_vt/0808.jpg,batch_02_vt_masks/0808.png,"[0, 2, 3, 5, 6, 8, 9]"
batch_02_vt/0809.jpg,batch_02_vt_masks/0809.png,"[0, 2, 3, 9]"
batch_02_vt/0813.jpg,batch_02_vt_masks/0813.png,"[0, 3, 7, 8, 9]"
batch_02_vt/0815.jpg,batch_02_vt_masks/0815.png,"[0, 2, 3, 8, 9]"
batch_02_vt/0816.jpg,batch_02_vt_masks/0816.png,"[0, 3, 8]"
batch_02_vt/0818.jpg,batch_02_vt_masks/0818.png,"[0, 9, 11]"
batch_02_vt/0819.jpg,batch_02_vt_masks/0819.png,"[0, 2, 3, 9]"
batch_02_vt/0820.jpg,batch_02_vt_masks/0820.png,"[0, 2, 3, 9]"
batch_02_vt/0821.jpg,batch_02_vt_masks/0821.png,"[0, 3, 4, 9]"
batch_02_vt/0822.jpg,batch_02_vt_masks/0822.png,"[0, 3, 9]"
batch_02_vt/0823.jpg,batch_02_vt_masks/0823.png,"[0, 3, 4, 9]"
batch_02_vt/0824.jpg,batch_02_vt_masks/0824.png,"[0, 2, 3, 9]"
batch_02_vt/0825.jpg,batch_02_vt_masks/0825.png,"[0, 3, 9]"
batch_02_vt/0826.jpg,batch_02_vt_masks/0826.png,"[0, 2, 3, 9]"
batch_02_vt/0827.jpg,batch_02_vt_masks/0827.png,"[0, 2, 3, 4, 7, 9]"
batch_02_vt/0828.jpg,batch_02_vt_masks/0828.png,"[0, 2, 3, 9]"
batch_02_vt/0829.jpg,batch_02_vt_masks/0829.png,"[0, 2, 7, 9]"
batch_02_vt/0830.jpg,batch_02_vt_masks/0830.png,"[0, 2, 3, 4, 7, 9]"
batch_02_vt/0831.jpg,batch_02_vt_masks/0831.png,"[0, 2, 3]"
batch_02_vt/0832.jpg,batch_02_vt_masks/0832.png,"[0, 3, 9]"
batch_02_vt/0833.jpg,batch_02_vt_masks/0833.png,"[0, 2, 3, 9]"
batch_02_vt/0834.jpg,batch_02_vt_masks/0834.png,"[0, 2, 3, 9]"
batch_02_vt/0835.jpg,batch_02_vt_masks/0835.png,"[0, 2, 5, 9]"
batch_02_vt/0837.jpg,batch_02_vt_masks/0837.png,"[0, 3]"
batch_02_vt/0839.jpg,batch_02_vt_masks/0839.png,"[0, 3]"
batch_02_vt/0840.jpg,batch_02_vt_masks/0840.png,"[0, 5, 7, 9]"
batch_02_vt/0842.jpg,batch_02_vt_masks/0842.png,"[0, 3, 7]"
batch_02_vt/0843.jpg,batch_02_vt_masks/0843.png,"[0, 2, 3, 9]"
batch_02_vt/0844.jpg,batch_02_vt_masks/0844.png,"[0, 3]"
batch_02_vt/0845.jpg,batch_02_vt_masks/0845.png,"[0, 3, 4]"
batch_02_vt/0847.jpg,batch_02_vt_masks/0847.png,"[0, 3, 8, 9]"
batch_02_vt/0848.jpg,batch_02_vt_masks/0848.png,"[0, 3]"
batch_02_vt/0850.jpg,batch_02_vt_masks/0850.png,"[0, 8, 9]"
batch_02_vt/0851.jpg,batch_02_vt_masks/0851.png,"[0, 7]"
batch_02_vt/0852.jpg,batch_02_vt_masks/0852.png,"[0, 3, 9]"
batch_02_vt/0853.jpg,batch_02_vt_masks/0853.png,"[0, 2, 3, 6, 7, 8, 9]"
batch_02_vt/0854.jpg,batch_02_vt_masks/0854.png,"[0, 9]"
batch_02_vt/0856.jpg,batch_02_vt_masks/0856.png,"[0, 2, 9]"
batch_02_vt/0857.jpg,batch_02_vt_masks/0857.png,"[0, 2, 3, 7, 8, 9]"
batch_02_vt/0858.jpg,batch_02_vt_masks/0858.png,"[0, 2, 3, 7, 8, 9]"
batch_02_vt/0859.jpg,batch_02_vt_masks/0859.png,"[0, 3, 9]"
batch_02_vt/0860.jpg,batch_02_vt_masks/0860.png,"[0, 4, 8, 9]"
batch_02_vt/0861.jpg,batch_02_vt_masks/0861.png,"[0, 9]"
batch_02_vt/0862.jpg,batch_02_vt_masks/0862.png,"[0, 2, 7, 8, 9]"
batch_02_vt/0863.jpg,batch_02_vt_masks/0863.png,"[0, 3, 9]"
batch_02_vt/0864.jpg,batch_02_vt_masks/0864.png,"[0, 2, 7, 8, 9]"
batch_02_vt/0865.jpg,batch_02_vt_masks/0865.png,"[0, 2, 3, 5, 7, 9]"
batch_02_vt/0866.jpg,batch_02_vt_masks/0866.png,"[0, 2, 3]"
batch_02_vt/0867.jpg,batch_02_vt_masks/0867.png,"[0, 3, 8]"
batch_02_vt/0868.jpg,batch_02_vt_masks/0868.png,"[0, 2, 4, 7, 9]"
batch_02_vt/0871.jpg,batch_02_vt_masks/0871.png,"[0, 3, 9]"
batch_02_vt/0873.jpg,batch_02_vt_masks/0873.png,"[0, 9]"
batch_02_vt/0874.jpg,batch_02_vt_masks/0874.png,"[0, 2, 8]"
batch_02_vt/0875.jpg,batch_02_vt_masks/0875.png,"[0, 8, 9]"
batch_02_vt/0876.jpg,batch_02_vt_masks/0876.png,"[0, 2, 3, 9]"
batch_02_vt/0877.jpg,batch_02_vt_masks/0877.png,"[0, 9]"
batch_02_vt/0878.jpg,batch_02_vt_masks/0878.png,"[0, 3]"
batch_02_vt/0880.jpg,batch_02_vt_masks/0880.png,"[0, 2, 8, 9]"
batch_02_vt/0881.jpg,batch_02_vt_masks/0881.png,"[0, 3, 9]"
batch_02_vt/0882.jpg,batch_02_vt_masks/0882.png,"[0, 9]"
batch_02_vt/0883.jpg,batch_02_vt_masks/0883.png,"[0, 3, 5, 7, 8, 9]"
batch_02_vt/0884.jpg,batch_02_vt_masks/0884.png,"[0, 9]"
batch_02_vt/0885.jpg,batch_02_vt_masks/0885.png,"[0, 3, 7, 9]"
batch_02_vt/0888.jpg,batch_02_vt_masks/0888.png,"[0, 3]"
batch_02_vt/0889.jpg,batch_02_vt_masks/0889.png,"[0, 2, 9]"
batch_02_vt/0890.jpg,batch_02_vt_masks/0890.png,"[0, 8, 9]"
batch_02_vt/0891.jpg,batch_02_vt_masks/0891.png,"[0, 2, 3, 8, 9]"
batch_02_vt/0892.jpg,batch_02_vt_masks/0892.png,"[0, 3, 9]"
batch_02_vt/0893.jpg,batch_02_vt_masks/0893.png,"[0, 2, 3, 7, 8, 9]"
batch_02_vt/0894.jpg,batch_02_vt_masks/0894.png,"[0, 2, 9]"
batch_02_vt/0895.jpg,batch_02_vt_masks/0895.png,"[0, 2, 7, 9]"
batch_02_vt/0897.jpg,batch_02_vt_masks/0897.png,"[0, 2, 9]"
batch_02_vt/0898.jpg,batch_02_vt_masks/0898.png,"[0, 2, 9]"
batch_02_vt/0899.jpg,batch_02_vt_masks/0899.png,"[0, 3]"
batch_02_vt/0902.jpg,batch_02_vt_masks/0902.png,"[0, 2, 3, 9]"
batch_02_vt/0903.jpg,batch_02_vt_masks/0903.png,"[0, 8, 9]"
batch_02_vt/0904.jpg,batch_02_vt_masks/0904.png,"[0, 1, 2, 3, 4, 6, 7, 9]"
batch_02_vt/0905.jpg,batch_02_vt_masks/0905.png,"[0, 9]"
batch_02_vt/0906.jpg,batch_02_vt_masks/0906.png,"[0, 7]"
batch_02_vt/0907.jpg,batch_02_vt_masks/0907.png,"[0, 3]"
batch_02_vt/0909.jpg,batch_02_vt_masks/0909.png,"[0, 3, 6, 9]"
batch_02_vt/0910.jpg,batch_02_vt_masks/0910.png,"[0, 2, 3, 7, 9]"
batch_02_vt/0912.jpg,batch_02_vt_masks/0912.png,"[0, 2, 3, 7, 8, 9]"
batch_02_vt/0913.jpg,batch_02_vt_masks/0913.png,"[0, 3, 9]"
batch_02_vt/0914.jpg,batch_02_vt_masks/0914.png,"[0, 3]"
batch_02_vt/0915.jpg,batch_02_vt_masks/0915.png,"[0, 2, 3, 7, 8, 9]"
batch_02_vt/0916.jpg,batch_02_vt_masks/0916.png,"[0, 3, 7, 8, 9]"
batch_02_vt/0918.jpg,batch_02_vt_masks/0918.png,"[0, 3, 9]"
batch_02_vt/0919.jpg,batch_02_vt_masks/0919.png,"[0, 3]"
batch_02_vt/0920.jpg,batch_02_vt_masks/0920.png,"[0, 2, 3, 5, 7, 8, 9]"
batch_02_vt/0921.jpg,batch_02_vt_masks/0921.png,"[0, 2, 3, 4, 5, 7, 8, 9]"
batch_02_vt/0923.jpg,batch_02_vt_masks/0923.png,"[0, 3, 7, 9]"
batch_02_vt/0924.jpg,batch_02_vt_masks/0924.png,"[0, 2, 3, 9]"
batch_02_vt/0925.jpg,batch_02_vt_masks/0925.png,"[0, 3, 7, 9]"
batch_02_vt/0926.jpg,batch_02_vt_masks/0926.png,"[0, 2, 3, 5, 7, 8, 9]"
batch_02_vt/0927.jpg,batch_02_vt_masks/0927.png,"[0, 3]"
batch_02_vt/0929.jpg,batch_02_vt_masks/0929.png,"[0, 9]"
batch_02_vt/0931.jpg,batch_02_vt_masks/0931.png,"[0, 4, 9]"
batch_02_vt/0932.jpg,batch_02_vt_masks/0932.png,"[0, 2, 7, 8, 9]"
batch_02_vt/0933.jpg,batch_02_vt_masks/0933.png,"[0, 2, 3, 7, 9]"
batch_02_vt/0934.jpg,batch_02_vt_masks/0934.png,"[0, 9]"
batch_02_vt/0935.jpg,batch_02_vt_masks/0935.png,"[0, 9]"
batch_02_vt/0936.jpg,batch_02_vt_masks/0936.png,"[0, 3, 9]"
batch_02_vt/0937.jpg,batch_02_vt_masks/0937.png,"[0, 4, 6, 7, 9]"
batch_02_vt/0938.jpg,batch_02_vt_masks/0938.png,"[0, 9]"
batch_02_vt/0939.jpg,batch_02_vt_masks/0939.png,"[0, 9]"
batch_02_vt/0940.jpg,batch_02_vt_masks/0940.png,"[0, 2, 3, 7, 8, 9]"
batch_02_vt/0941.jpg,batch_02_vt_masks/0941.png,"[0, 3, 9]"
batch_02_vt/0942.jpg,batch_02_vt_masks/0942.png,"[0, 3, 7, 8, 9]"
batch_02_vt/0944.jpg,batch_02_vt_masks/0944.png,"[0, 3]"
batch_02_vt/0945.jpg,batch_02_vt_masks/0945.png,"[0, 3, 9]"
batch_02_vt/0946.jpg,batch_02_vt_masks/0946.png,"[0, 3, 8, 9, 11]"
batch_02_vt/0947.jpg,batch_02_vt_masks/0947.png,"[0, 9]"
batch_02_vt/0948.jpg,batch_02_vt_masks/0948.png,"[0, 3, 7, 9]"
batch_02_vt/0949.jpg,batch_02_vt_masks/0949.png,"[0, 3, 7, 9]"
batch_02_vt/0952.jpg,batch_02_vt_masks/0952.png,"[0, 2, 3, 9]"
batch_02_vt/0953.jpg,batch_02_vt_masks/0953.png,"[0, 3, 8, 9]"
batch_02_vt/0954.jpg,batch_02_vt_masks/0954.png,"[0, 3, 8, 9]"
batch_02_vt/0955.jpg,batch_02_vt_masks/0955.png,"[0, 2, 3, 4]"
batch_02_vt/0956.jpg,batch_02_vt_masks/0956.png,"[0, 3, 8, 9]"
batch_02_vt/0957.jpg,batch_02_vt_masks/0957.png,"[0, 2, 3, 9]"
batch_02_vt/0959.jpg,batch_02_vt_masks/0959.png,"[0, 2, 3, 4, 9]"
batch_02_vt/0960.jpg,batch_02_vt_masks/0960.png,"[0, 2, 8, 9]"
batch_02_vt/0961.jpg,batch_02_vt_masks/0961.png,"[0, 2, 3, 6, 7, 9]"
batch_02_vt/0962.jpg,batch_02_vt_masks/0962.png,"[0, 3, 9]"
batch_02_vt/0964.jpg,batch_02_vt_masks/0964.png,"[0, 9]"
batch_02_vt/0965.jpg,batch_02_vt_masks/0965.png,"[0, 2, 8, 9]"
batch_02_vt/0966.jpg,batch_02_vt_masks/0966.png,"[0, 2, 3, 7, 9]"
batch_02_vt/0967.jpg,batch_02_vt_masks/0967.png,"[0, 9]"
batch_02_vt/0968.jpg,batch_02_vt_masks/0968.png,"[0, 8, 9]"
batch_02_vt/0970.jpg,batch_02_vt_masks/0970.png,"[0, 3, 7]"
batch_02_vt/0972.jpg,batch_02_vt_masks/0972.png,"[0, 11]"
batch_02_vt/0973.jpg,batch_02_vt_masks/0973.png,"[0, 5]"
batch_02_vt/0978.jpg,batch_02_vt_masks/0978.png,"[0, 2, 3, 8, 9]"
batch_02_vt/0979.jpg,batch_02_vt_masks/0979.png,"[0, 3, 9]"
batch_02_vt/0980.jpg,batch_02_vt_masks/0980.png,"[0, 3]"
batch_02_vt/0981.jpg,batch_02_vt_masks/0981.png,"[0, 2, 3, 4, 7, 8, 9]"
batch_02_vt/0983.jpg,batch_02_vt_masks/0983.png,"[0, 2, 3, 9]"
batch_02_vt/0984.jpg,batch_02_vt_masks/0984.png,"[0, 2, 3, 7, 8, 9]"
batch_02_vt/0985.jpg,batch_02_vt_masks/0985.png,"[0, 2, 3, 7, 8, 9, 11]"
batch_02_vt/0986.jpg,batch_02_vt_masks/0986.png,"[0, 2, 3, 5, 9]"
batch_02_vt/0987.jpg,batch_02_vt_masks/0987.png,"[0, 9]"
batch_02_vt/0988.jpg,batch_02_vt_masks/0988.png,"[0, 2, 3, 5, 8, 9, 11]"
batch_02_vt/0990.jpg,batch_02_vt_masks/0990.png,"[0, 2, 3, 4, 7, 8, 9]"
batch_02_vt/0991.jpg,batch_02_vt_masks/0991.png,"[0, 2, 3, 5, 7, 9]"
batch_02_vt/0992.jpg,batch_02_vt_masks/0992.png,"[0, 2, 3, 4, 9]"
batch_02_vt/0993.jpg,batch_02_vt_masks/0993.png,"[0, 2, 3, 4, 7, 8, 9]"
batch_02_vt/0994.jpg,batch_02_vt_masks/0994.png,"[0, 2, 3, 4, 9]"
batch_02_vt/0995.jpg,batch_02_vt_masks/0995.png,"[0, 2, 3, 7, 8, 9]"
batch_02_vt/0996.jpg,batch_02_vt_masks/0996.png,"[0, 2, 3, 7, 8, 9]"
batch_02_vt/0997.jpg,batch_02_vt_masks/0997.png,"[0, 8, 9]"
batch_02_vt/0998.jpg,batch_02_vt_masks/0998.png,"[0, 3, 4, 7, 8, 9]"
batch_02_vt/1000.jpg,batch_02_vt_masks/1000.png,"[0, 2, 8, 9]"
batch_02_vt/1001.jpg,batch_02_vt_masks/1001.png,"[0, 2, 3, 9]"
batch_02_vt/1002.jpg,batch_02_vt_masks/1002.png,"[0, 9]"
batch_02_vt/1003.jpg,batch_02_vt_masks/1003.png,"[0, 9]"
batch_02_vt/1005.jpg,batch_02_vt_masks/1005.png,"[0, 2, 3, 4, 7, 9]"
batch_02_vt/1006.jpg,batch_02_vt_masks/1006.png,"[0, 2, 3, 7, 8, 9]"
batch_02_vt/1007.jpg,batch_02_vt_masks/1007.png,"[0, 2, 8, 9]"
batch_02_vt/1008.jpg,batch_02_vt_masks/1008.png,"[0, 3]"
batch_02_vt/1009.jpg,batch_02_vt_masks/1009.png,"[0, 3, 7, 9]"
batch_02_vt/1010.jpg,batch_02_vt_masks/1010.png,"[0, 9]"
batch_02_vt/1011.jpg,batch_02_vt_masks/1011.png,"[0, 6, 7, 9]"
batch_02_vt/1012.jpg,batch_02_vt_masks/1012.png,"[0, 2, 9]"
batch_02_vt/1013.jpg,batch_02_vt_masks/1013.png,"[0, 3, 7, 9]"
batch_02_vt/1015.jpg,batch_02_vt_masks/1015.png,"[0, 3, 7, 9]"
batch_02_vt/1016.jpg,batch_02_vt_masks/1016.png,"[0, 2, 3, 7, 9]"
batch_02_vt/1017.jpg,batch_02_vt_masks/1017.png,"[0, 9]"
batch_02_vt/1018.jpg,batch_02_vt_masks/1018.png,"[0, 3, 9]"
batch_02_vt/1019.jpg,batch_02_vt_masks/1019.png,"[0, 3]"
batch_02_vt/1020.jpg,batch_02_vt_masks/1020.png,"[0, 2, 3, 7, 9]"
batch_02_vt/1021.jpg,batch_02_vt_masks/1021.png,"[0, 9]"
batch_02_vt/1022.jpg,batch_02_vt_masks/1022.png,"[0, 2, 9]"
batch_02_vt/1023.jpg,batch_02_vt_masks/1023.png,"[0, 4, 7, 9]"
batch_02_vt/1024.jpg,batch_02_vt_masks/1024.png,"[0, 3, 4, 7, 9]"
batch_02_vt/1026.jpg,batch_02_vt_masks/1026.png,"[0, 2, 3, 9]"
batch_02_vt/1027.jpg,batch_02_vt_masks/1027.png,"[0, 2, 3, 5, 8, 9]"
batch_02_vt/1028.jpg,batch_02_vt_masks/1028.png,"[0, 3, 9]"
batch_02_vt/1030.jpg,batch_02_vt_masks/1030.png,"[0, 3]"
batch_02_vt/1031.jpg,batch_02_vt_masks/1031.png,"[0, 6, 9]"
batch_02_vt/1032.jpg,batch_02_vt_masks/1032.png,"[0, 2, 3, 5, 9]"
batch_02_vt/1033.jpg,batch_02_vt_masks/1033.png,"[0, 3, 9]"
batch_02_vt/1034.jpg,batch_02_vt_masks/1034.png,"[0, 2, 9]"
batch_02_vt/1035.jpg,batch_02_vt_masks/1035.png,"[0, 9]"
batch_02_vt/1036.jpg,batch_02_vt_masks/1036.png,"[0, 3, 9]"
batch_02_vt/1037.jpg,batch_02_vt_masks/1037.png,"[0, 3, 8]"
batch_02_vt/1038.jpg,batch_02_vt_masks/1038.png,"[0, 2, 3, 4, 7, 9]"
batch_02_vt/1039.jpg,batch_02_vt_masks/1039.png,"[0, 2, 3, 6, 7, 9]"
batch_02_vt/1040.jpg,batch_02_vt_masks/1040.png,"[0, 2, 8, 9]"
batch_02_vt/1041.jpg,batch_02_vt_masks/1041.png,"[0, 9]"
batch_02_vt/1042.jpg,batch_02_vt_masks/1042.png,"[0, 3, 9]"
batch_02_vt/1043.jpg,batch_02_vt_masks/1043.png,"[0, 2, 3, 5, 6, 8, 9]"
batch_02_vt/1045.jpg,batch_02_vt_masks/1045.png,"[0, 3, 7, 9]"
batch_02_vt/1046.jpg,batch_02_vt_masks/1046.png,"[0, 2, 9]"
batch_02_vt/1048.jpg,batch_02_vt_masks/1048.png,"[0, 7, 8, 9]"
batch_02_vt/1049.jpg,batch_02_vt_masks/1049.png,"[0, 3, 6, 7, 9]"
batch_02_vt/1051.jpg,batch_02_vt_masks/1051.png,"[0, 2, 3, 7, 9]"
batch_02_vt/1052.jpg,batch_02_vt_masks/1052.png,"[0, 1, 3]"
batch_02_vt/1053.jpg,batch_02_vt_masks/1053.png,"[0, 2, 3, 8, 9]"
batch_02_vt/1055.jpg,batch_02_vt_masks/1055.png,"[0, 3, 7, 8, 9]"
batch_02_vt/1057.jpg,batch_02_vt_masks/1057.png,"[0, 9]"
batch_02_vt/1058.jpg,batch_02_vt_masks/1058.png,"[0, 3, 4, 7, 8, 9]"
batch_02_vt/1059.jpg,batch_02_vt_masks/1059.png,"[0, 2, 7, 8, 9]"
batch_02_vt/1060.jpg,batch_02_vt_masks/1060.png,"[0, 3, 9]"
batch_02_vt/1062.jpg,batch_02_vt_masks/1062.png,"[0, 3, 8, 9]"
batch_02_vt/1065.jpg,batch_02_vt_masks/1065.png,"[0, 9]"
batch_02_vt/1066.jpg,batch_02_vt_masks/1066.png,"[0, 3]"
batch_02_vt/1067.jpg,batch_02_vt_masks/1067.png,"[0, 3, 9]"
batch_02_vt/1068.jpg,batch_02_vt_masks/1068.png,"[0, 2, 3, 7, 9]"
batch_02_vt/1069.jpg,batch_02_vt_masks/1069.png,"[0, 3]"
batch_02_vt/1071.jpg,batch_02_vt_masks/1071.png,"[0, 9]"
batch_02_vt/1072.jpg,batch_02_vt_masks/1072.png,"[0, 7, 8, 9, 11]"
batch_02_vt/1073.jpg,batch_02_vt_masks/1073.png,"[0, 3, 9]"
batch_02_vt/1074.jpg,batch_02_vt_masks/1074.png,"[0, 8, 9]"
batch_02_vt/1075.jpg,batch_02_vt_masks/1075.png,"[0, 8, 9]"
batch_02_vt/1076.jpg,batch_02_vt_masks/1076.png,"[0, 3, 7, 9]"
batch_02_vt/1077.jpg,batch_02_vt_masks/1077.png,"[0, 3, 7, 9]"
batch_02_vt/1079.jpg,batch_02_vt_masks/1079.png,"[0, 2, 3, 4, 7, 8, 9]"
batch_02_vt/1080.jpg,batch_02_vt_masks/1080.png,"[0, 2, 3, 7, 9]"
batch_02_vt/1081.jpg,batch_02_vt_masks/1081.png,"[0, 3, 7, 9]"
batch_02_vt/1085.jpg,batch_02_vt_masks/1085.png,"[0, 2, 3]"
batch_02_vt/1086.jpg,batch_02_vt_masks/1086.png,"[0, 2, 9]"
batch_02_vt/1087.jpg,batch_02_vt_masks/1087.png,"[0, 9]"
batch_02_vt/1088.jpg,batch_02_vt_masks/1088.png,"[0, 3, 9]"
batch_02_vt/1089.jpg,batch_02_vt_masks/1089.png,"[0, 9]"
batch_02_vt/1090.jpg,batch_02_vt_masks/1090.png,"[0, 8, 9]"
batch_02_vt/1092.jpg,batch_02_vt_masks/1092.png,"[0, 8, 9]"
batch_02_vt/1095.jpg,batch_02_vt_masks/1095.png,"[0, 7, 9]"
batch_02_vt/1096.jpg,batch_02_vt_masks/1096.png,"[0, 3, 9]"
batch_02_vt/1098.jpg,batch_02_vt_masks/1098.png,"[0, 3, 7, 9]"
batch_02_vt/1099.jpg,batch_02_vt_masks/1099.png,"[0, 9]"
batch_02_vt/1100.jpg,batch_02_vt_masks/1100.png,"[0, 1, 3, 7, 9]"
batch_02_vt/1102.jpg,batch_02_vt_masks/1102.png,"[0, 3, 8, 9]"
batch_02_vt/1103.jpg,batch_02_vt_masks/1103.png,"[0, 2, 3, 6, 9]"
batch_02_vt/1104.jpg,batch_02_vt_masks/1104.png,"[0, 3]"
batch_02_vt/1105.jpg,batch_02_vt_masks/1105.png,"[0, 7]"
batch_02_vt/1106.jpg,batch_02_vt_masks/1106.png,"[0, 7]"
batch_02_vt/1107.jpg,batch_02_vt_masks/1107.png,"[0, 2, 3, 7, 9]"
batch_02_vt/1111.jpg,batch_02_vt_masks/1111.png,"[0, 3, 9]"
batch_02_vt/1112.jpg,batch_02_vt_masks/1112.png,"[0, 3, 9]"
batch_02_vt/1113.jpg,batch_02_vt_masks/1113.png,"[0, 3, 8]"
batch_02_vt/1115.jpg,batch_02_vt_masks/1115.png,"[0, 2, 3, 6, 7, 8]"
batch_02_vt/1116.jpg,batch_02_vt_masks/1116.png,"[0, 2, 3, 7, 8, 9]"
batch_02_vt/1117.jpg,batch_02_vt_masks/1117.png,"[0, 2, 3, 7, 9]"
batch_02_vt/1118.jpg,batch_02_vt_masks/1118.png,"[0, 9]"
batch_02_vt/1119.jpg,batch_02_vt_masks/1119.png,"[0, 7, 8, 9]"
batch_02_vt/1120.jpg,batch_02_vt_masks/1120.png,"[0, 8, 9]"
batch_02_vt/1121.jpg,batch_02_vt_masks/1121.png,"[0, 9]"
batch_02_vt/1122.jpg,batch_02_vt_masks/1122.png,"[0, 3]"
batch_02_vt/1124.jpg,batch_02_vt_masks/1124.png,"[0, 2, 7, 8, 9]"
batch_02_vt/1125.jpg,batch_02_vt_masks/1125.png,"[0, 3, 4, 9]"
batch_02_vt/1126.jpg,batch_02_vt_masks/1126.png,"[0, 2, 3, 9]"
batch_02_vt/1127.jpg,batch_02_vt_masks/1127.png,"[0, 2, 3, 7, 9]"
batch_02_vt/1128.jpg,batch_02_vt_masks/1128.png,"[0, 3, 9]"
batch_02_vt/1129.jpg,batch_02_vt_masks/1129.png,"[0, 9]"
batch_02_vt/1132.jpg,batch_02_vt_masks/1132.png,"[0, 8, 9]"
batch_02_vt/1133.jpg,batch_02_vt_masks/1133.png,"[0, 2, 3, 5, 6, 7, 9]"
batch_02_vt/1134.jpg,batch_02_vt_masks/1134.png,"[0, 2, 7]"
batch_02_vt/1135.jpg,batch_02_vt_masks/1135.png,"[0, 9]"
batch_02_vt/1136.jpg,batch_02_vt_masks/1136.png,"[0, 3, 7, 9]"
batch_02_vt/1137.jpg,batch_02_vt_masks/1137.png,"[0, 3, 9]"
batch_02_vt/1138.jpg,batch_02_vt_masks/1138.png,"[0, 3, 4, 7]"
batch_02_vt/1141.jpg,batch_02_vt_masks/1141.png,"[0, 3, 9]"
batch_02_vt/1142.jpg,batch_02_vt_masks/1142.png,"[0, 2, 3, 4, 7, 8, 9]"
batch_02_vt/1143.jpg,batch_02_vt_masks/1143.png,"[0, 3, 4, 7, 8, 9]"
batch_02_vt/1144.jpg,batch_02_vt_masks/1144.png,"[0, 3, 6, 7, 9]"
batch_02_vt/1145.jpg,batch_02_vt_masks/1145.png,"[0, 3, 8, 9]"
batch_02_vt/1147.jpg,batch_02_vt_masks/1147.png,"[0, 2, 3, 5, 9]"
batch_02_vt/1148.jpg,batch_02_vt_masks/1148.png,"[0, 2, 8, 9]"
batch_02_vt/1149.jpg,batch_02_vt_masks/1149.png,"[0, 3, 8, 9]"
batch_02_vt/1151.jpg,batch_02_vt_masks/1151.png,"[0, 2, 8, 9]"
batch_02_vt/1152.jpg,batch_02_vt_masks/1152.png,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 11]"
batch_02_vt/1153.jpg,batch_02_vt_masks/1153.png,"[0, 9]"
batch_02_vt/1154.jpg,batch_02_vt_masks/1154.png,"[0, 2, 3, 7, 8, 9]"
batch_02_vt/1155.jpg,batch_02_vt_masks/1155.png,"[0, 2, 9]"
batch_02_vt/1156.jpg,batch_02_vt_masks/1156.png,"[0, 9]"
batch_02_vt/1159.jpg,batch_02_vt_masks/1159.png,"[0, 9]"
batch_02_vt/1160.jpg,batch_02_vt_masks/1160.png,"[0, 3, 9]"
batch_02_vt/1161.jpg,batch_02_vt_masks/1161.png,"[0, 9]"
batch_02_vt/1162.jpg,batch_02_vt_masks/1162.png,"[0, 9]"
batch_02_vt/1163.jpg,batch_02_vt_masks/1163.png,"[0, 2, 7, 9]"
batch_02_vt/1164.jpg,batch_02_vt_masks/1164.png,"[0, 2, 7, 9]"
batch_02_vt/1165.jpg,batch_02_vt_masks/1165.png,"[0, 5, 6]"
batch_02_vt/1166.jpg,batch_02_vt_masks/1166.png,"[0, 7]"
batch_02_vt/1167.jpg,batch_02_vt_masks/1167.png,"[0, 9]"
batch_02_vt/1168.jpg,batch_02_vt_masks/1168.png,"[0, 7, 9]"
batch_02_vt/1169.jpg,batch_02_vt_masks/1169.png,"[0, 7, 8, 9]"
batch_02_vt/1170.jpg,batch_02_vt_masks/1170.png,"[0, 3]"
batch_02_vt/1171.jpg,batch_02_vt_masks/1171.png,"[0, 2, 3, 7, 8, 9]"
batch_02_vt/1172.jpg,batch_02_vt_masks/1172.png,"[0, 8, 9]"
batch_02_vt/1174.jpg,batch_02_vt_masks/1174.png,"[0, 3, 8, 9]"
batch_02_vt/1176.jpg,batch_02_vt_masks/1176.png,"[0, 9]"
batch_02_vt/1178.jpg,batch_02_vt_masks/1178.png,"[0, 3, 5, 9, 11]"
batch_02_vt/1179.jpg,batch_02_vt_masks/1179.png,"[0, 2, 3, 4, 5, 7, 9]"
batch_02_vt/1180.jpg,batch_02_vt_masks/1180.png,"[0, 1, 2, 5, 8]"
batch_02_vt/1183.jpg,batch_02_vt_masks/1183.png,"[0, 2, 3, 7, 9]"
batch_02_vt/1185.jpg,batch_02_vt_masks/1185.png,"[0, 2, 3, 4, 5, 7, 9]"
batch_02_vt/1187.jpg,batch_02_vt_masks/1187.png,"[0, 1, 2, 5]"
batch_02_vt/1188.jpg,batch_02_vt_masks/1188.png,"[0, 2, 5, 6, 7, 9]"
batch_02_vt/1189.jpg,batch_02_vt_masks/1189.png,"[0, 2, 3, 4, 7]"
batch_02_vt/1191.jpg,batch_02_vt_masks/1191.png,"[0, 6, 7]"
